Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,AvgOrderValue,FirstPurchase,CustomerLifetime,ValuePerDay,AvgTransactionValue,PurchaseFrequency,UniqueProducts
14371.0,295,1,100.5,2,1,1,4,25.125,1297960500000000000,295,0.34067796610169493,100.5,0.10169491525423728,4
14372.0,443,2,860.08,1,2,3,6,22.633684210526315,1271692620000000000,599,1.4358597662771286,430.04,0.1001669449081803,36
14373.0,358,1,76.55,2,1,1,4,19.1375,1292514000000000000,358,0.2138268156424581,76.55,0.08379888268156424,4
14374.0,541,1,108.0,1,1,1,3,15.428571428571429,1276698300000000000,541,0.19963031423290203,108.0,0.055452865064695,7
14375.0,185,3,1132.99,3,3,3,9,5.245324074074074,1276698840000000000,541,2.0942513863216266,377.66333333333336,0.16635859519408502,176
14376.0,683,1,215.46,1,1,1,3,11.97,1264433760000000000,683,0.3154612005856515,215.46,0.043923865300146414,17
14377.0,191,2,617.05,2,2,2,6,56.095454545454544,1300801080000000000,262,2.355152671755725,308.525,0.22900763358778628,11
14378.0,622,1,131.25,1,1,1,3,14.583333333333334,1269778920000000000,622,0.2110128617363344,131.25,0.04823151125401929,9
14379.0,44,4,1268.91,4,3,4,11,9.836511627906978,1281972660000000000,480,2.6435625000000003,317.2275,0.25,93
14380.0,682,1,48.96,1,1,1,3,48.96,1264525860000000000,682,0.07178885630498534,48.96,0.0439882697947214,1
14381.0,52,2,631.34,4,2,3,9,5.538070175438596,1284480900000000000,451,1.3998669623059867,315.67,0.13303769401330376,104
14382.0,26,2,1246.8,4,2,3,9,4.128476821192053,1289752320000000000,390,3.1969230769230768,623.4,0.15384615384615385,227
14383.0,38,3,1247.69,4,3,3,10,21.14728813559322,1309342680000000000,164,7.607865853658537,415.8966666666667,0.5487804878048781,49
14384.0,501,1,58.5,1,1,1,3,19.5,1280224380000000000,501,0.11676646706586827,58.5,0.059880239520958084,3
14385.0,9,3,202.11,5,3,1,9,14.436428571428573,1321444500000000000,24,8.42125,67.37,3.75,13
14386.0,297,1,142.4,2,1,1,4,20.342857142857145,1297849500000000000,297,0.4794612794612795,142.4,0.10101010101010101,7
14387.0,33,3,1770.56,4,3,4,11,12.646857142857142,1314022380000000000,109,16.24366972477064,590.1866666666666,0.8256880733944955,125
14388.0,10,16,6701.0,5,5,5,15,16.185990338164252,1263988440000000000,689,9.725689404934688,418.8125,0.6966618287373005,184
14389.0,65,5,1898.01,3,4,4,11,21.816206896551723,1272466620000000000,590,3.2169661016949154,379.602,0.2542372881355932,48
14390.0,10,13,6399.83,5,5,5,15,13.03427698574338,1286721000000000000,425,15.058423529411764,492.2946153846154,0.9176470588235295,197
14391.0,577,1,135.6,1,1,1,3,9.685714285714285,1273657320000000000,577,0.23500866551126515,135.6,0.05199306759098787,14
14392.0,432,1,266.4,1,1,1,3,19.02857142857143,1286110560000000000,432,0.6166666666666666,266.4,0.06944444444444445,14
14393.0,218,1,67.95,2,1,1,4,13.59,1304619360000000000,218,0.31169724770642204,67.95,0.13761467889908258,5
14394.0,565,1,93.8,1,1,1,3,15.633333333333333,1274697780000000000,565,0.16601769911504424,93.8,0.05309734513274337,6
14395.0,2,20,8208.01,5,5,5,15,10.046523867809057,1271596320000000000,600,13.680016666666667,410.4005,1.0,320
14396.0,65,7,2121.93,3,4,4,11,7.291855670103092,1259763660000000000,737,2.8791451831750337,303.1328571428571,0.28493894165535955,202
14397.0,3,19,2612.96,5,5,4,14,30.034022988505747,1305030300000000000,214,12.210093457943925,137.52421052631578,2.663551401869159,18
14398.0,401,2,707.79,2,2,3,7,13.354528301886791,1277899020000000000,528,1.3405113636363635,353.895,0.11363636363636363,50
14399.0,394,8,2113.16,2,4,4,10,10.94901554404145,1265202540000000000,674,3.1352522255192876,264.145,0.3560830860534125,119
14400.0,149,3,1732.47,3,3,4,10,23.73246575342466,1268914260000000000,632,2.74125,577.49,0.14240506329113925,71
14401.0,4,22,6795.9,5,5,5,15,25.5484962406015,1260796920000000000,725,9.373655172413793,308.9045454545454,0.9103448275862068,171
14402.0,652,1,285.6,1,1,1,3,35.7,1267104000000000000,652,0.43803680981595094,285.6,0.046012269938650305,8
14403.0,130,6,1880.51,3,4,4,11,75.2204,1268229600000000000,639,2.9428951486697965,313.41833333333335,0.28169014084507044,20
14404.0,34,13,2899.11,4,5,4,13,13.739857819905215,1261320000000000000,719,4.032141863699583,223.00846153846155,0.5424200278164117,123
14405.0,387,1,195.0,2,1,1,4,97.5,1290080400000000000,387,0.5038759689922481,195.0,0.07751937984496124,2
14406.0,119,1,156.75,3,1,1,5,19.59375,1313168040000000000,119,1.3172268907563025,156.75,0.25210084033613445,8
14407.0,107,6,2157.73,3,4,4,11,29.557945205479452,1299585540000000000,277,7.789638989169675,359.62166666666667,0.6498194945848376,67
14408.0,11,11,4109.77,5,5,5,15,31.85868217054264,1260188280000000000,733,5.606780354706685,373.6154545454546,0.45020463847203274,63
14409.0,71,9,3756.09,3,5,5,13,35.43481132075472,1274460300000000000,567,6.624497354497355,417.34333333333336,0.4761904761904762,76
14410.0,92,11,2651.14,3,5,4,12,6.745903307888041,1285688760000000000,437,6.066681922196796,241.01272727272726,0.7551487414187643,307
14411.0,311,1,1063.0,2,1,3,6,75.92857142857143,1296644160000000000,311,3.418006430868167,1063.0,0.09646302250803858,14
14412.0,43,3,1426.19,4,3,4,11,16.978452380952383,1286800380000000000,425,3.3557411764705884,475.3966666666667,0.21176470588235294,75
14413.0,362,4,770.37,2,3,3,8,7.781515151515151,1263911220000000000,689,1.1180986937590711,192.5925,0.17416545718432513,93
14414.0,92,8,2399.33,3,4,4,11,20.333305084745763,1291111920000000000,375,6.3982133333333335,299.91625,0.64,99
14415.0,1,23,12091.6,5,5,5,15,9.588897700237906,1260972480000000000,723,16.72420470262794,525.7217391304348,0.954356846473029,445
14416.0,22,2,490.22,4,2,2,8,35.01571428571429,1319814600000000000,42,11.671904761904763,245.11,1.4285714285714286,13
14417.0,388,1,604.2,2,1,2,5,4.41021897810219,1289991300000000000,388,1.5572164948453608,604.2,0.07731958762886598,106
14418.0,4,3,1937.25,5,3,4,12,15.622983870967742,1314119880000000000,108,17.9375,645.75,0.8333333333333333,114
14419.0,11,7,1260.91,5,4,4,13,5.506157205240175,1290424140000000000,383,3.292193211488251,180.13000000000002,0.5483028720626631,118
14420.0,99,4,1639.17,3,3,4,10,17.62548387096774,1263732060000000000,692,2.368742774566474,409.7925,0.17341040462427745,85
14421.0,57,6,2469.37,4,4,4,12,25.722604166666667,1263727800000000000,692,3.5684537572254333,411.56166666666667,0.26011560693641617,72
14422.0,1,19,10271.52,5,5,5,15,18.60782608695652,1261051920000000000,723,14.206804979253112,540.6063157894737,0.7883817427385892,317
14423.0,218,3,916.6099999999999,2,3,3,8,61.10733333333333,1263469740000000000,695,1.318863309352518,305.53666666666663,0.12949640287769784,12
14424.0,18,1,322.08,5,1,2,8,322.08,1321962480000000000,18,17.89333333333333,322.08,1.6666666666666667,1
14425.0,435,3,661.39,1,3,3,7,16.958717948717947,1259753460000000000,738,0.8961924119241192,220.46333333333334,0.12195121951219512,35
14426.0,24,17,11727.94,4,5,5,14,19.417119205298015,1267713360000000000,645,18.182852713178296,689.8788235294118,0.7906976744186046,452
14427.0,50,4,1263.52,4,3,4,11,28.716363636363635,1268905740000000000,632,1.9992405063291139,315.88,0.189873417721519,43
14428.0,7,5,1244.83,5,4,3,12,8.644652777777777,1295368740000000000,325,3.8302461538461534,248.96599999999998,0.4615384615384615,108
14429.0,404,1,516.28,2,1,2,5,23.467272727272725,1288606080000000000,404,1.277920792079208,516.28,0.07425742574257425,22
14430.0,512,3,1220.9,1,3,3,7,34.88285714285715,1271001540000000000,607,2.0113673805601318,406.9666666666667,0.14827018121911037,29
14431.0,303,4,2614.2,2,3,4,9,32.27407407407407,1264070940000000000,688,3.799709302325581,653.55,0.1744186046511628,72
14432.0,10,6,2255.51,5,4,4,13,5.904476439790576,1315750140000000000,89,25.342808988764048,375.91833333333335,2.0224719101123596,256
14433.0,466,1,289.6,1,1,1,3,3.7610389610389614,1283258100000000000,466,0.6214592274678112,289.6,0.06437768240343347,72
14434.0,22,6,1372.8,4,4,4,12,114.39999999999999,1317223860000000000,72,19.066666666666666,228.79999999999998,2.5,3
14435.0,502,1,90.42,1,1,1,3,30.14,1280147580000000000,502,0.1801195219123506,90.42,0.0597609561752988,3
14436.0,99,2,271.70000000000005,3,2,1,6,24.700000000000003,1275651120000000000,554,0.49043321299639,135.85000000000002,0.10830324909747294,11
14437.0,366,5,958.84,2,4,3,9,19.975833333333334,1273062000000000000,584,1.6418493150684932,191.768,0.2568493150684932,34
14438.0,306,1,131.9,2,1,1,4,14.655555555555557,1297004160000000000,306,0.43104575163398695,131.9,0.09803921568627452,9
14439.0,320,5,9443.04,2,4,5,11,73.20186046511628,1264082460000000000,687,13.745327510917031,1888.6080000000002,0.2183406113537118,105
14440.0,8,13,6638.7300000000005,5,5,5,15,47.0831914893617,1259755980000000000,738,8.995569105691057,510.6715384615385,0.5284552845528455,63
14441.0,1,11,4611.6900000000005,5,5,5,15,29.946038961038965,1263811200000000000,691,6.673936324167873,419.2445454545455,0.47756874095513746,103
14442.0,205,7,5367.0199999999995,2,4,5,11,29.3279781420765,1263819540000000000,690,7.7782898550724635,766.7171428571428,0.30434782608695654,128
14443.0,54,5,2386.47,4,4,4,12,15.5978431372549,1290694680000000000,379,6.296754617414248,477.294,0.395778364116095,119
14444.0,456,1,132.04,1,1,1,3,10.156923076923077,1284058560000000000,456,0.2895614035087719,132.04,0.06578947368421052,11
14445.0,456,1,221.65,1,1,1,3,6.9265625,1284116940000000000,456,0.4860745614035088,221.65,0.06578947368421052,32
14446.0,1,5,1241.31,5,4,3,12,3.6616814159292033,1290082080000000000,387,3.2075193798449613,248.262,0.38759689922480617,259
14447.0,19,6,1711.73,5,4,4,13,16.148396226415095,1288877520000000000,400,4.279325,285.28833333333336,0.44999999999999996,81
14448.0,9,2,375.35,5,2,2,9,18.767500000000002,1292001960000000000,364,1.0311813186813188,187.675,0.16483516483516483,20
14449.0,19,8,2482.8,5,4,4,13,4.547252747252748,1285766100000000000,436,5.694495412844037,310.35,0.5504587155963303,301
14450.0,181,7,1128.44,3,4,3,10,14.847894736842106,1270728540000000000,611,1.846873977086743,161.2057142857143,0.3436988543371522,47
14451.0,60,12,3308.77,3,5,5,13,6.338639846743295,1263724500000000000,692,4.781459537572254,275.73083333333335,0.5202312138728323,245
14452.0,11,4,665.59,5,3,3,11,5.042348484848485,1278421980000000000,521,1.2775239923224568,166.3975,0.23032629558541265,108
14453.0,190,1,119.93,2,1,1,4,5.451363636363637,1307024100000000000,190,0.6312105263157896,119.93,0.15789473684210528,22
14454.0,376,5,977.3,2,4,3,9,8.884545454545455,1260104160000000000,733,1.333287858117326,195.45999999999998,0.20463847203274216,93
14455.0,432,4,628.21,1,3,3,7,7.952025316455697,1280669160000000000,495,1.269111111111111,157.0525,0.24242424242424243,65
14456.0,5,9,3062.4,5,5,5,15,3.1571134020618556,1311167160000000000,142,21.56619718309859,340.26666666666665,1.9014084507042253,580
14457.0,311,1,113.64,2,1,1,4,28.41,1296639540000000000,311,0.3654019292604502,113.64,0.09646302250803858,4
14458.0,381,1,237.42,2,1,1,4,4.84530612244898,1290602580000000000,381,0.6231496062992126,237.42,0.07874015748031496,46
14459.0,155,2,5375.741,3,2,5,10,47.57292920353982,1267190760000000000,651,8.257666666666667,2687.8705,0.09216589861751152,113
14460.0,110,9,1093.5,3,5,3,11,26.035714285714285,1260903960000000000,724,1.5103591160220995,121.5,0.3729281767955801,33
14461.0,148,13,6713.5,3,5,5,13,10.36033950617284,1263818880000000000,691,9.715629522431259,516.4230769230769,0.5643994211287988,515
14462.0,66,12,2270.01,3,5,4,12,7.854705882352942,1286115180000000000,432,5.254652777777778,189.16750000000002,0.8333333333333333,182
14463.0,98,4,786.5699999999999,3,3,3,9,98.32124999999999,1280316900000000000,500,1.57314,196.64249999999998,0.24,7
14464.0,568,2,111.0,1,2,1,4,27.75,1269271200000000000,627,0.17703349282296652,55.5,0.09569377990430622,4
14465.0,247,11,3946.03,2,5,5,12,19.730150000000002,1262876580000000000,701,5.629144079885878,358.73,0.470756062767475,128
14466.0,29,13,4646.9,4,5,5,14,21.513425925925926,1260719040000000000,726,6.40068870523416,357.45384615384614,0.5371900826446281,77
14467.0,18,12,2220.9900000000002,5,5,4,14,7.211006493506495,1259757840000000000,738,3.0094715447154474,185.0825,0.4878048780487805,144
14468.0,734,1,204.24,1,1,1,3,17.02,1260102060000000000,734,0.27825613079019074,204.24,0.04087193460490463,12
14469.0,416,4,2112.21,1,3,4,8,14.368775510204081,1264763520000000000,680,3.1061911764705883,528.0525,0.1764705882352941,120
14470.0,12,3,712.04,5,3,3,11,11.867333333333333,1286282340000000000,431,1.6520649651972157,237.34666666666666,0.2088167053364269,56
14471.0,591,2,400.95,1,2,2,5,9.779268292682927,1260188760000000000,733,0.5469986357435198,200.475,0.08185538881309685,38
14472.0,104,9,2228.22,3,5,4,12,6.691351351351351,1263906540000000000,689,3.2339912917271403,247.57999999999998,0.3918722786647315,173
14473.0,74,2,234.34000000000003,3,2,1,6,33.47714285714286,1299074160000000000,282,0.8309929078014185,117.17000000000002,0.2127659574468085,7
14474.0,46,2,1278.08,4,2,4,10,9.682424242424242,1273407120000000000,580,2.2035862068965515,639.04,0.10344827586206898,122
14475.0,72,4,1151.15,3,3,3,9,23.98229166666667,1288171200000000000,409,2.814547677261614,287.7875,0.293398533007335,40
14476.0,257,1,215.7,2,1,1,4,11.352631578947367,1301240340000000000,257,0.8392996108949415,215.7,0.11673151750972763,17
14477.0,20,7,1969.6,4,4,4,12,140.68571428571428,1262619660000000000,704,2.7977272727272724,281.37142857142857,0.2982954545454546,7
14478.0,382,4,1276.66,2,3,4,9,18.774411764705885,1259673600000000000,738,1.7298915989159893,319.165,0.16260162601626016,59
14479.0,254,4,1299.11,2,3,4,9,8.718859060402684,1260107280000000000,733,1.7723192360163709,324.7775,0.1637107776261937,127
14480.0,11,4,1299.52,5,3,4,12,19.992615384615384,1261413120000000000,718,1.80991643454039,324.88,0.1671309192200557,52
14481.0,165,5,2311.4900000000002,3,4,4,11,15.20717105263158,1264941780000000000,678,3.4092772861356937,462.29800000000006,0.22123893805309733,114
14482.0,18,12,4357.91,5,5,5,15,17.22494071146245,1282831980000000000,470,9.272148936170213,363.15916666666664,0.7659574468085106,185
14483.0,282,2,257.1,2,2,1,5,19.77692307692308,1259835360000000000,737,0.3488466757123474,128.55,0.0814111261872456,13
14484.0,50,4,1070.98,4,3,3,10,20.207169811320757,1261047420000000000,723,1.4813001383125866,267.745,0.16597510373443983,47
14485.0,39,1,165.75,4,1,1,6,3.526595744680851,1320150300000000000,39,4.25,165.75,0.7692307692307692,44
14486.0,512,2,175.5,1,2,1,4,29.25,1275647400000000000,554,0.3167870036101083,87.75,0.10830324909747294,4
14487.0,27,7,1453.61,4,4,4,12,7.6505789473684205,1290692160000000000,379,3.8353825857519785,207.6585714285714,0.554089709762533,129
14488.0,68,1,1064.28,3,1,3,7,23.136521739130433,1317634200000000000,68,15.651176470588235,1064.28,0.4411764705882353,46
14489.0,207,4,1574.93,2,3,4,9,15.7493,1270547520000000000,613,2.5692169657422514,393.7325,0.19575856443719414,65
14490.0,406,2,1273.47,2,2,4,8,15.918375000000001,1286451360000000000,429,2.9684615384615385,636.735,0.13986013986013984,72
14491.0,175,2,468.13,3,2,2,7,22.29190476190476,1291291800000000000,373,1.2550402144772117,234.065,0.16085790884718498,17
14492.0,430,7,1921.91,1,4,4,9,20.890326086956524,1269958980000000000,619,3.1048626817447498,274.55857142857144,0.33925686591276255,70
14493.0,7,10,5130.15,5,5,5,15,14.09381868131868,1268037180000000000,642,7.990887850467289,513.015,0.4672897196261683,292
14494.0,26,3,401.46,4,3,2,9,23.615294117647057,1260278700000000000,731,0.5491928864569083,133.82,0.12311901504787962,17
14495.0,51,3,174.8,4,3,1,8,24.97142857142857,1266482940000000000,660,0.2648484848484849,58.26666666666667,0.13636363636363635,7
14496.0,312,7,2668.23,2,4,4,10,24.03810810810811,1268745300000000000,633,4.21521327014218,381.17571428571426,0.33175355450236965,64
14497.0,309,2,697.0600000000001,2,2,3,7,17.4265,1265277540000000000,674,1.034213649851632,348.53000000000003,0.08902077151335312,40
14498.0,43,10,3911.27,4,5,5,14,10.542506738544475,1275926700000000000,550,7.1114,391.127,0.5454545454545455,276
14499.0,26,7,2138.9700000000003,4,4,4,12,6.7052351097178695,1282910220000000000,470,4.551,305.56714285714287,0.4468085106382979,199
14500.0,88,3,356.85,3,3,2,8,50.978571428571435,1307095680000000000,190,1.8781578947368422,118.95,0.4736842105263158,6
14501.0,184,2,251.21,3,2,1,6,25.121000000000002,1295865780000000000,320,0.7850312500000001,125.605,0.1875,9
14502.0,20,11,2470.67,4,5,4,13,3.9594070512820516,1296402720000000000,313,7.893514376996805,224.60636363636365,1.0543130990415335,368
14503.0,3,6,3543.26,5,4,5,14,21.605243902439025,1308045600000000000,179,19.794748603351955,590.5433333333334,1.005586592178771,113
14504.0,47,4,673.26,4,3,3,10,6.2921495327102805,1299422280000000000,278,2.4217985611510793,168.315,0.4316546762589928,85
14505.0,17,19,12001.84,5,5,5,15,7.463830845771144,1260370080000000000,730,16.440876712328766,631.6757894736842,0.7808219178082192,898
14506.0,17,7,3290.67,5,4,5,14,6.971758474576271,1271665620000000000,600,5.48445,470.0957142857143,0.35,251
14507.0,24,11,3284.43,4,5,5,14,12.301235955056178,1260464640000000000,729,4.505390946502057,298.58454545454543,0.45267489711934156,182
14508.0,22,5,874.94,4,4,3,11,4.653936170212766,1276779720000000000,540,1.6202592592592593,174.988,0.2777777777777778,142
14509.0,534,1,110.95,1,1,1,3,4.438,1277299260000000000,534,0.20777153558052436,110.95,0.056179775280898875,25
14510.0,376,3,1007.28,2,3,3,8,12.913846153846153,1285767300000000000,436,2.310275229357798,335.76,0.20642201834862386,67
14511.0,11,5,1314.81,5,4,4,13,19.33544117647059,1311941580000000000,134,9.812014925373134,262.962,1.1194029850746268,53
14512.0,188,7,1223.47,3,4,3,10,15.293375000000001,1260193740000000000,732,1.6714071038251366,174.78142857142856,0.2868852459016394,55
14513.0,101,6,788.01,3,4,3,10,41.47421052631579,1274378220000000000,568,1.3873415492957746,131.335,0.31690140845070425,15
14514.0,61,9,4598.9800000000005,3,5,5,13,13.526411764705884,1260710460000000000,726,6.334683195592287,510.99777777777786,0.37190082644628103,212
14515.0,18,12,3749.2599999999998,5,5,5,15,21.302613636363635,1275914220000000000,551,6.8044646098003625,312.43833333333333,0.6533575317604355,109
14516.0,516,1,163.92,1,1,1,3,4.43027027027027,1278857220000000000,516,0.3176744186046511,163.92,0.05813953488372093,35
14517.0,33,2,330.45,4,2,2,8,18.358333333333334,1311248520000000000,142,2.327112676056338,165.225,0.4225352112676056,17
14518.0,64,1,174.37,3,1,1,5,10.898125,1317912180000000000,64,2.72453125,174.37,0.46875,16
14519.0,684,2,206.09,1,2,1,4,5.284358974358974,1260528000000000000,729,0.2827023319615912,103.045,0.0823045267489712,38
14520.0,2,2,270.6,5,2,1,8,67.65,1298366100000000000,291,0.9298969072164949,135.3,0.2061855670103093,3
